<http://id.loc.gov/authorities/subjects/sh2003003087>	Bildungsromans
<http://id.loc.gov/authorities/subjects/sh85046376>	Existentialism
<http://id.loc.gov/authorities/subjects/sh85046377>	Existentialism in literature
<http://id.loc.gov/authorities/subjects/sh85094516>	Old age in literature
<urn:rula:c2b4f715b837c01201d0879b6c62e9417f46ca44758d1962a894c523673da970>	Kierkegaard, Søren, 1813-1855--Criticism and interpretation
<urn:rula:728d41543479cfb23f7d87cc7207596f70571a3dec5f9aa02baeb0724ee76aa1>	Sartre, Jean-Paul, 1905-1980--Criticism and interpretation
<urn:rula:a47fdc9be63a496e452807b0b3c04a2f3bad08f148adeb38ee4da7f21661e5dc>	Beauvoir, Simone de, 1908-1986--Criticism and interpretation
<urn:rula:addb62be0ddb06eb526fac3dada4b724887fdac64200feb42a0e98a750f44833>	Camus, Albert, 1913-1960--Criticism and interpretation
<urn:rula:99f175a9315a36053a2f7725f2662f50e0b5a57b95c279580969d9ffbe278331>	MacLeod, Alistair--Criticism and interpretation
<urn:rula:2a87a99f65dda8c4ed89b4f8cad74bcb183751be32f06be79df40bc03d454157>	Hornby, Nick--Criticism and interpretation
<urn:rula:974ecd0bc760fb285ca3813e00d58b5e9a5a318eed10ee2933df1d267afd6993>	Chabon, Michael--Criticism and interpretation
