<urn:rula:bfc6a28ea69a411fe136408d24663be98fe7594e21ad3c450ba03839d252d1c1>	Asylum, Right of--Canada
<urn:rula:aa391479a909782375c88da6745ce6a7b00e2ffbcda0392d9202a11dee047ecd>	Illegal aliens--Government policy--Canada
<urn:rula:adb7c5632f51642cb6ad29a755298532218cd942c4ef92a4ca987e420da493ff>	Immigration enforcement--Canada
<http://id.loc.gov/authorities/subjects/sh85108786>	Police-community relations
<urn:rula:eddf9a3ea8ff948b76948d58d9f80c8763ed630c76bedf3ac2791674504f0dbc>	Police--Ontario--Toronto
<urn:rula:7d51f67522b5c029eae92dfe7b36f6f8427931a3759dc7966d607c324a9dabea>	Toronto (Ont.). Police service
<urn:rula:374834c6e7f8ebb9f9788daa2ef566698997b9e0f222e0968271573393657a84>	Emigration and Immigration--Government policy--Canada
<http://id.loc.gov/authorities/subjects/sh2008114564>	Canada--Emigration and immigration--Government policy
<urn:rula:09c44a2b2b2eefe51c8f2a2dcb5bb971eacb8d79940babe9c42c40fe448a9055>	Urban policy--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh2006007505>	Border security
<http://id.loc.gov/authorities/subjects/sh85067352>	Internal security
<urn:rula:e5049acd23952f4da731f8038c35c26226bc532bee6d6e5846ecf29f1e513909>	Refugees--Legal status, laws, etc.
