<urn:rula:7059c1494379d2bfde8e9d109d7cf3f736fb9a376efa971358f7a20b3c25c4ad>	Regional planning--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85112367>	Regional planning
<urn:rula:dac28ae05c809c5b9a826deeee98a044d110a9a6286deaa9fe03f5495b02cc9b>	Transportation, Automotive--Social aspects--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85137053>	Transportation, Automotive
<urn:rula:47a3846aa811e7b228bee45d7e14553428561faf3e9d7b95289abbbe24162305>	Architecture and society--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85006894>	Architecture and society
<urn:rula:b49c41127417a9d86060bd3a66832971b57dd35447cf0c7155fd568a2394e763>	Highway planning--Decision making--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85060779>	Highway planning
<urn:rula:406fdf8952a382780c464421417a18b1d69f602493021c2f69c5b505f4a367a9>	Infrastructure (Economics)--Social aspects--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh85066333>	Infrastructure (Economics)
