<urn:rula:2bb4648e4c3bbd13c3776247c654a0cd810243e6fe505613de263802e10fe7ad>	Compulsive hoarding--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh2008001071>	Compulsive hoarding
<http://id.loc.gov/authorities/subjects/sh85093751>	Obsessive-compulsive disorder
<http://id.loc.gov/authorities/subjects/sh2016001573>	Hoarders
<urn:rula:788b784dd61532ba7d5730f0ba2e2fa1417f691d64c4e3895e8f181a0dcb93df>	Mental illness--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85083643>	Mental illness
<http://id.loc.gov/authorities/subjects/sh85027756>	Cognitive therapy
<http://id.loc.gov/authorities/subjects/sh2002008888>	Virtual reality--Health aspects
<http://id.loc.gov/authorities/subjects/sh85083497>	Memory
<http://id.loc.gov/authorities/subjects/sh2009123010>	Decision making--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85029465>	Compulsive behavior
