<urn:rula:8ba8b02c11f04e0bef9266a75b3e4b5c55bb08da21c43b430e8b5ea677050f66>	Immigrants--Cultural assimilation--Canada.
<http://id.loc.gov/authorities/subjects/sh00005553>	Immigrants--Cultural assimilation
<urn:rula:ddd5efc1acbe3da4a6b06984885ff108f2bf2f661394425ffe8e6219204b47d7>	Transnationalism.
<urn:rula:4694daecfaeb90ce5c9856a7e4729e4168719f4c62b27b562ff9e571ef285bbb>	Immigrants--Canada.
<http://id.loc.gov/authorities/subjects/sh85064517>	Immigrants
<urn:rula:2f353b7be3eb3d338a31d695d19181371c8391c94f468d4d05ccda6efbe382fe>	Immigrants--Canada--Social aspects.
<http://id.loc.gov/authorities/subjects/sh2008123048>	Immigrants--Canada
<urn:rula:148e709498ed0ace7df80bb1f9344e47cccbf0e0c437c4813e4bb297211066e7>	Immigrants--Canada--Government policy.
<urn:rula:5eb94109fe421c716f64def1910d4f7cea9d6f1f56ca686614c61d886f55e19c>	Emigration and immigration--Canada.
<http://id.loc.gov/authorities/subjects/sh00005907>	Emigration and immigration
<urn:rula:4f0fca2787c5b0297e39180b314c3b163236c77d707d4530b886120899db0191>	Emigration and immigration--Canada--Social aspects.
<urn:rula:5948844954a5827eb44fa24de3706996cf12fa7f22862a84040d717c80c7d5fb>	Emigration and immigration--Canada--Government policy.
<urn:rula:99872c03a28ad5b73b826d38c14782482b7b9d37c05f84d5f994c1f2b14bf324>	Indigenous peoples--Canada.
<http://id.loc.gov/authorities/subjects/sh85090174>	Indigenous peoples
