<urn:rula:fa12ef24432c4cc1f4b88ef48b5e1d781537635c0c699d38586e759cb92e0855>	Food--Quality--Measurement--Mathematical models
<http://id.loc.gov/authorities/subjects/sh88006843>	Food--Quality
<urn:rula:ce4a09b31a3f90151b7fa4c993334355225f32e2f661816d42390df165e12d40>	Physicial distribution of goods
<http://id.loc.gov/authorities/subjects/sh85121576>	Shipment of goods
<http://id.loc.gov/authorities/subjects/sh2005004376>	Stochastic models
<urn:rula:f052ff4825c9fdd3ff28a1f55b73746eb1785bc02166acde6c6f39df17b2608c>	Food--Effect of temperature on
<http://id.loc.gov/authorities/subjects/sh85050184>	Food
<http://id.loc.gov/authorities/subjects/sh94005711>	Perishable goods
<urn:rula:0be0bf28dfbe7ee0d8c744d343ef3686ea2af23dfa1bd5450b6c01948ee0a02e>	Business logistics--Management--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85018306>	Business logistics
<http://id.loc.gov/authorities/subjects/sh00005894>	Inventory control
