<urn:rula:865a26dc21b9d0eab1ca51e2f32e6f7fae6eb5a05d9f8e65c9dd922571ad7fb8>	Patient education--Canada
<http://id.loc.gov/authorities/subjects/sh85098703>	Patient education
<urn:rula:e0619666c938bbde204af61c75db5f770e0796162c032666a52766443878e5a8>	Southeast Asians--Health and hygiene-- Canada
<http://id.loc.gov/authorities/subjects/sh98006343>	Southeast Asians
<urn:rula:aa51b6559e62490c72217ba95d87a32d074c82f8a5dbec64f45d509484861b33>	Women immigrants--Health and hygiene--Canada
<http://id.loc.gov/authorities/subjects/sh85147549>	Women immigrants
<urn:rula:587822cda347f4fc2cb9ddf723b2728b27197e054482c40ca1005f517c5a0ce9>	Health promotion--Social aspects--Canada
<http://id.loc.gov/authorities/subjects/sh85059591>	Health promotion
<urn:rula:622f18e6d7287d66838c77e52f9030fac887b11c46fd9681a7eccd0ab0e59e07>	Health attitudes--Canada--Evaluation
<http://id.loc.gov/authorities/subjects/sh85059529>	Health attitudes
