<urn:rula:8a72637c9e0853a89bc7d8721099af3abb0c46f15fd6cc95d1834dec48c484d3>	Architecture and technology--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh97005373>	Architecture and technology
<urn:rula:3920d5bec29166fc1a1c3f1ded0e97d768aaf6ef0ec205d7b0687b1aea787c72>	Architecture and technology--Case studies
<urn:rula:9ac0bfbda1a9cec6359c521ccf0b4af22f07d691970e53dc263ae72069af1ce9>	Mobile communication systems--Design
<http://id.loc.gov/authorities/subjects/sh85086371>	Mobile communication systems
<http://id.loc.gov/authorities/subjects/sh88003229>	Human-computer interaction
<urn:rula:ffd640ddbb98e262cf681b62fa1a725bfacc51f1a99078bdacc1d0cf5af93977>	Architecture and society--Case studies
<http://id.loc.gov/authorities/subjects/sh85006894>	Architecture and society
<urn:rula:8543bb75dee8081572149484961cffc1a9eeb6144b7d84cc2c14f7a8e8b59c87>	Public spaces--Ontario--Toronto--Planning
<http://id.loc.gov/authorities/subjects/sh89001287>	Public spaces
<http://id.loc.gov/authorities/subjects/sh2010113617>	Social networks--Computer network resources
