<urn:rula:eccf9d092fb9b3aaf3f4ef9fbe89084270c17d8ce3b2318ca5fc0c7dae93658d>	National socialism--Social aspects
<http://id.loc.gov/authorities/subjects/sh85090131>	National socialism
<urn:rula:2155c56f24b8a309329168cdb766255278001951689bea69d3fbcc38c28ad28e>	National socialism and women--Germany
<http://id.loc.gov/authorities/subjects/sh95006398>	National socialism and women
<urn:rula:10b65ac472a4adc79cbb6e938519dac109444da17e3f69905acee737f202b57c>	Fashion--Germany--History--20th century
<http://id.loc.gov/authorities/subjects/sh85047377>	Fashion
<urn:rula:d71cf4124d08e2f33b92b1cbc5875c2fbfb5f2740b07f8d41882a87fee4b31c3>	Clothing and dress--Germany--History--20th century
<http://id.loc.gov/authorities/subjects/sh85027160>	Clothing and dress
<urn:rula:41773f7e6843a884dc1665ec6a4f73b43108fe3c71459f8b075c0719434126ab>	Power (Social sciences)--Germany--History--20th century
<http://id.loc.gov/authorities/subjects/sh85105976>	Power (Social sciences)
<urn:rula:8343930fbbcb52838e3e7b6bda8131dfddea797a40943415a50a51337ff7f8e6>	Fascism and culture--Germany
<http://id.loc.gov/authorities/subjects/sh85047364>	Fascism and culture
