<urn:rula:c1b14f067dbcf2a3875d787506fa64222e50875066c127ff90ccd57c7d77c5aa>	Faith-based human services--Canada
<http://id.loc.gov/authorities/subjects/sh2006002128>	Faith-based human services
<urn:rula:88513c52875f035865539bda42307656c8af73cea7b341149f6c43897d771c2e>	Non-governmental organizations--Moral and ethical aspects
<http://id.loc.gov/authorities/subjects/sh86007360>	Non-governmental organizations
<urn:rula:b1fb3292334792172cb4e47497d49afa965a877423d3ca69b89ac547ed4d6912>	Charities--Cross-cultural studies
<http://id.loc.gov/authorities/subjects/sh85022665>	Charities
<urn:rula:752933c7e69a8bd17ffe7baaf88ecf3194a7687a20aa76fd83620f6e84521e98>	Endowments--Cross-cultural studies
<http://id.loc.gov/authorities/subjects/sh00005624>	Endowments
<urn:rula:dc4c2828daba500cd50aaaf1fdc69bbc29f23f826cf3e3cb7aba23b1b075ff5d>	Nonprofit organizations--Cross-cultural studies
<http://id.loc.gov/authorities/subjects/sh85032985>	Nonprofit organizations
