<urn:rula:83ba8ac441db17113fc07a8ebc3d244cb5c3ece2e08b16ded98340552c7dd887>	Pedestrian accidents--Ontario--Toronto--Prevention
<http://id.loc.gov/authorities/subjects/sh85099136>	Pedestrian accidents
<urn:rula:3311b0cc9d5e716b8d636872041db46d9c0ca554938cc81cc206d9582e93d941>	Traffic accidents--Ontario--Toronto--Prevention
<http://id.loc.gov/authorities/subjects/sh85136758>	Traffic accidents
<http://id.loc.gov/authorities/subjects/sh85136774>	Traffic safety
<urn:rula:aaf221a369ece1faa5c96558b6f09fb3abfc0ec03ad058e7a07178b01b810b46>	Pedestrians--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85099135>	Pedestrians
<http://id.loc.gov/authorities/subjects/sh2006004273>	Vehicle detectors
<http://id.loc.gov/authorities/subjects/sh2006004499>	Traffic flow--Measurement--Equipment and supplies
<http://id.loc.gov/authorities/subjects/sh85037291>	Detectors
