<http://id.loc.gov/authorities/subjects/sh2010002804>	Microalgae--Biotechnology
<urn:rula:ff7f5ad4fb24698890d804762d58f81a0459f17ea86df311ecb88f6dfb604ab9>	Biomass energy industries--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh85014234>	Biomass energy industries
<urn:rula:044b64612f3239b2aaa71cd7d9fd900c8487fa5c675fd4d9575e3b0621283f37>	Biomass energy--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh85014231>	Biomass energy
<urn:rula:1862fcf7e332cc9dc0a829d288db09f8d5deb1753c09f6d2e5d20164525d0297>	Biomass energy - - Environmental aspects
<http://id.loc.gov/authorities/subjects/sh2008105422>	Greenhouse gases--Environmental aspects
<urn:rula:8056657b0c45faae083080965d622223234627d36d394b5cdd32d995976fe788>	Acetone--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh85000462>	Acetone
<urn:rula:358fc2279743de4bd1904267a983944da726e3b38a5ab5941c9bf3e3e966c72b>	Butanol--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh85018354>	Butanol
<urn:rula:9094705b7315eec6ac7781c59c0474ca5dbfe6b4efcf1af386612c0c53a0d819>	Ethanol as fuel--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh2009008128>	Ethanol as fuel
<urn:rula:67a7bc056e03d81af1aa0d720af8495000c5e47efb60179597fb906d9a282814>	Biodiesel fuels--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh98007278>	Biodiesel fuels
