<urn:rula:54a5563b91e5963c65affe5820f9b1c39a00d604717e630b55a193e2e8c2e800>	Heidegger, Martin, 1889-1976
<urn:rula:b05b8a2d33fa916a754c518c65e1193d60afee12667dfd1cab7f6b270b60495f>	HIV-positive women--Ontario
<http://id.loc.gov/authorities/subjects/sh95003227>	HIV-positive women
<urn:rula:d74aefe35ee6321516124b68077027d810dc8ae0d23ce391b5c23b54f015fafa>	Women immigrants--Medical care--Psychology--Ontario
<http://id.loc.gov/authorities/subjects/sh85147549>	Women immigrants
<urn:rula:f2c130ad2bb74c9b60e97fe8052ed1c49a828c37c8e432d9d2b73bc9e2640b1a>	AIDS (Disease)--Patients--Psychology--Interviews
<http://id.loc.gov/authorities/subjects/sh92003115>	AIDS (Disease)--Patients
<http://id.loc.gov/authorities/subjects/sh85100683>	Phenomenology
<urn:rula:ef129c586f8ce0113534867316c89a74b69d36cacdb4155fbd19b51556f9bc3b>	AIDS (Disease) in pregnancy--Ontario
<http://id.loc.gov/authorities/subjects/sh88006472>	AIDS (Disease) in pregnancy
