<urn:rula:b9fe398b00ae22a858339853130d01aba6c2d65c0f17b6e5097b8900d030604f>	Commuters--Attitudes
<http://id.loc.gov/authorities/subjects/sh85029272>	Commuters
<http://id.loc.gov/authorities/subjects/sh2010117008>	Travel--Safety measures
<http://id.loc.gov/authorities/subjects/sh85137042>	Transportation--Planning
<urn:rula:112525e3078c42e7553d582d7212e2e1c0336fc6136ac8a588965e0093ce9651>	Social media--Research
<http://id.loc.gov/authorities/subjects/sh2006007023>	Social media
<urn:rula:f4e5550d958d45f51db038b8f00aec18cef33f9177bea1a6f321c9fc220096bf>	Social media--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85136774>	Traffic safety
<urn:rula:b6d4385fe96c45368e9087cb3a8066cebe6922207237b3263ef29cb276eefe5e>	Automobile driving--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85010133>	Automobile driving
<http://id.loc.gov/authorities/subjects/sh85010128>	Automobile drivers--Psychology
