<urn:rula:c4f7d0b94d2ca3059126457ffbf09df3a19e50f948828ed4d08f91e91a85a64e>	Newsreels--Canada
<http://id.loc.gov/authorities/genreForms/gf2011026420>	Newsreels
<urn:rula:81f6c84465ca414f7f305db22f4f0e578aaf3db7612ea7310b59f41da59fd728>	Documentary films--Canada
<http://id.loc.gov/authorities/genreForms/gf2011026205>	Documentary films
<urn:rula:96738504159f1ca0a1329fc74ec2ceaaaf358d414e4644848d27c59b586b46f8>	Elizabeth, Queen, consort of George VI, King of Great Britain, 1900-2002
<urn:rula:1b7ee0bbedb9d6eb37408f2b450bf48e31ec1eca3c1266e3de25c170dcfefa0f>	Visits of state--Maritime Provinces--1939
<http://id.loc.gov/authorities/subjects/sh85143908>	Visits of state
<urn:rula:2274a9100a4cfe3347c1eed8bf7c8d9461f40010f47e5b5d1e1f8ec413927bea>	Visits of state--Canada--1939
<http://id.loc.gov/authorities/subjects/sh2010117973>	Visits of state--Canada
<urn:rula:b55ec0946507db119d3eb5fdf4667781b5cfb5c812f6ca14ef427681bd6d2f06>	George VI, King of Great Britain, 1895-1952
<urn:rula:e04f356e75de1070033b8bd509bc3f44040fe129c632a1945785fac89ac0d8eb>	Amateur films--Canada
<http://id.loc.gov/authorities/genreForms/gf2011026038>	Amateur films
