<urn:rula:fcda770e2c0f128ed95f638199e00877d25a50dacd26bb1341514d72284a96fb>	CANDU reactors--Safety measures
<http://id.loc.gov/authorities/subjects/sh98005245>	CANDU reactors
<urn:rula:e813ebdd7163ee7d9fe0d68d51a010985087546363b38550439f88b8c5751d15>	Heavy water reactors--Safety measures
<http://id.loc.gov/authorities/subjects/sh85059854>	Heavy water reactors
<http://id.loc.gov/authorities/subjects/sh85093079>	Nuclear reactors--Control
<urn:rula:a929bb25245e4f2484007ebe34e842a32abac76e0fa4c03ad4cd4cf44329287a>	Nuclear reactors--Canada--Safety measures
<http://id.loc.gov/authorities/subjects/sh85093071>	Nuclear reactors
<urn:rula:2d7274691b27d317e964e92fb986e6e711608cc8ff094d116b119c43c3a929c8>	Nuclear reactors--Cooling--Research
<http://id.loc.gov/authorities/subjects/sh85093080>	Nuclear reactors--Cooling
<http://id.loc.gov/authorities/subjects/sh2005000139>	Heat--Conduction--Measurement
