<http://id.loc.gov/authorities/subjects/sh91003756>	Gender identity
<http://id.loc.gov/authorities/subjects/sh85120663>	Sex role
<http://id.loc.gov/authorities/subjects/sh2006001835>	Queer theory
<urn:rula:4876012f6824e509473fe68199a17db02330aaee575013605270435323723eff>	Gay men--Asia
<http://id.loc.gov/authorities/subjects/sh85061798>	Gay men
<urn:rula:aed8feba782a203aa064deaf048dbd7fefccabf5724eb68192bfa5a42b4bb376>	Men--East Asia
<http://id.loc.gov/authorities/subjects/sh85083510>	Men
<http://id.loc.gov/authorities/subjects/sh2001004864>	Mass media and gays
<urn:rula:ed2bf668fb496618387167c270b3732928497bdd38d617c212bca405412fdcb9>	Masculinity--East Asia
<http://id.loc.gov/authorities/subjects/sh85081797>	Masculinity
