<urn:rula:a08551eab9d7cab3d93165b98d7c03101ba9e4328a8a4f213d1d0d9bae0718d4>	Pets--Therapeutic use--Testing
<http://id.loc.gov/authorities/subjects/sh97007316>	Pets--Therapeutic use
<urn:rula:26ef64702bfa025771919659b0c56202b163a7c8836a513939d24c5e38312839>	Pets--Therapeutic use--Measurement
<urn:rula:7ffabe5fff1943702a594b70ed5629189cf807dd4770ed5f871068e33583ca45>	Pets--Research
<http://id.loc.gov/authorities/subjects/sh85100482>	Pets
<urn:rula:1b7e0f07e8f511097b569c84f2fa2361f12261f009bc81ba039f470a1aaaf82c>	Animals--Therapeutic use--Testing
<http://id.loc.gov/authorities/subjects/sh2011004499>	Animals--Therapeutic use
<urn:rula:a4794ab8a950ff5d8f0d9d1da9905b61e23ecaf529ff65c26081d989f5a1b7cc>	Animals--Therapeutic use--Measurement
<http://id.loc.gov/authorities/subjects/sh85062838>	Human-animal relationships
<urn:rula:26b30bbd5a8b0d6f922897d1aab4ba456f83c75857611fd441a8fb0362f8ade8>	Stress (Physiology)--Measurements
<http://id.loc.gov/authorities/subjects/sh85128702>	Stress (Physiology)
<http://id.loc.gov/authorities/subjects/sh85128704>	Stress (Physiology)--Testing
<urn:rula:47fd44d72ea2daa3d4ae332a7c9e1605d414b4ffed5e81aca52bd2e920c34091>	Stress (Psychology)--Measurements
<http://id.loc.gov/authorities/subjects/sh85128705>	Stress (Psychology)
<http://id.loc.gov/authorities/subjects/sh89004173>	Stress (Psychology)--Testing
