<urn:rula:e43a166fc80f4c4ac514c69069d4ed3da2098fcf1334d068f356337e0fd847f2>	Brownfields--Economic aspects--Ontario
<http://id.loc.gov/authorities/subjects/sh96009411>	Brownfields
<urn:rula:08f300ff60576bf7ba213e6c25cc1fad331fe4b481892e23b422d03432c4ae6f>	Brownfields--Environmental aspects--Ontario
<urn:rula:02835439aa2d8fcad66f673e333e92f1b351da8743bda8f7547c617d9216bc38>	Brownfields--Economic aspects--Ontario--Waterloo--Case studies
<urn:rula:b656430c0685116778289ef7e441a049bc3f0dcd5041cdea3fe68b5752ec9673>	Brownfields--Ontario--Waterloo--Case studies
<urn:rula:38ac23a8281cdaddbb0369fe4b9c7e02de10a69402934a5ff66fe8e0d5fabdf5>	Brownfields--Government policy--Ontario--Waterloo
<urn:rula:ffc9d6d983b5a5fbaf0f191735522002670874b96f14e8b91a2ba1c07cf6c50b>	Brownfields--Government policy--Ontario
<urn:rula:858b9306198a76bab679aa7cd21eb6ddd6e2759e2103160b96dc58dd6f1d34a0>	Reclamation of land--Ontario
<http://id.loc.gov/authorities/subjects/sh85111833>	Reclamation of land
<urn:rula:dcf8f9af87db0209f82f19171b66fed8056b5fb1ac8331eb3053d1ac6b921682>	Reclamation of land--Economic aspects--Ontario
<urn:rula:b0e7ed409fad0a5e28e2f631c696db1ddd13fe526e0404c7070bf51173757e6c>	Reclamation of land--Environmental aspects--Ontario
<urn:rula:0dedbf0263fa19c4d1406e68588cbfa040362a12737e9f99dc710ad4916a9aeb>	Real estate development--Environmental aspects--Ontario
<http://id.loc.gov/authorities/subjects/sh85111717>	Real estate development
