<urn:rula:d5651542303fb3f72e831dd426407c1246da187ef9036d1619d27b870999982c>	Transcultural medical care--Ontario--Evaluation
<http://id.loc.gov/authorities/subjects/sh88004309>	Transcultural medical care
<urn:rula:e40b3a5cea8633045c8e3b576e6a13673e02198473939586fa0f3c555827188c>	Cultural pluralism--Ontario
<http://id.loc.gov/authorities/subjects/sh85103571>	Cultural pluralism
<urn:rula:0ac316d6e5511a509ef94416c6af74cc8a5a1a4e34aea9dd3b3f2365d170e0a2>	Sick children--Family relationships
<http://id.loc.gov/authorities/subjects/sh85122281>	Sick children
<urn:rula:27e831d6d6abb254f6425c6a36a205e1b59b702a054933b218034d810d4432d4>	Minority families--Hospital care
<http://id.loc.gov/authorities/subjects/sh2007001327>	Minority families
<urn:rula:c890be0733d04b3f29e75e65de6ca45e5ae921e954d1720874a87045685e6363>	Children--Hospital care--Social aspects
<http://id.loc.gov/authorities/subjects/sh85023449>	Children--Hospital care
<urn:rula:8a111dcd6be2a26078f314d2feec5287a1a0882f23322d976abcaceb409e7f67>	Children--Hospital care--Psychological aspects
