<http://id.loc.gov/authorities/subjects/sh2005002443>	Racism in education
<http://id.loc.gov/authorities/subjects/sh85067222>	Intercultural communication
<http://id.loc.gov/authorities/subjects/sh85029062>	Communication in education
<http://id.loc.gov/authorities/subjects/sh85041141>	Educational psychology
<http://id.loc.gov/authorities/subjects/sh85087566>	Motivation in education
<http://id.loc.gov/authorities/subjects/sh85038386>	Discrimination in education
<http://id.loc.gov/authorities/subjects/sh85029197>	Community and school
<urn:rula:509eefefe011908771215ee53f1cdf162ba812ec341d176ab1bb684a112f9d5f>	Youth development.
<urn:rula:e9f87bb12f1e4a06ed0d5b55210ff765c5e126b60edc5f3372ee1f380865ecb6>	Education--Canada.
<http://id.loc.gov/authorities/subjects/sh85040989>	Education
