<urn:rula:20044e2803bb7d3eb349caec3bb167ee09d4b2753eb3d08670de3c8655efefbb>	Family literacy programs--Ontario
<http://id.loc.gov/authorities/subjects/sh92006362>	Family literacy programs
<urn:rula:0215ddced64183498637ddbd5efa3703f9fdb62a8a70579d8945d2a193d0b40f>	Children--Social conditions--Ontario
<http://id.loc.gov/authorities/subjects/sh86001680>	Children--Social conditions
<urn:rula:ff141ad5c79de2484e52786f89bd107bd60631d15195d75150b16f54165c98b9>	Child development--Ontario
<http://id.loc.gov/authorities/subjects/sh85023357>	Child development
<urn:rula:7d5d06ba861cb4494ac2bc9de3e650a0da02d835b52a99a1c5b907d8d122262b>	Child welfare--Ontario
<http://id.loc.gov/authorities/subjects/sh85023396>	Child welfare
<urn:rula:ba72c869f55b2551e1ae5ec77cf5f6a6b8fe038aab12d2da7afaa06369dbd990>	Children--Services for--Ontario
<http://id.loc.gov/authorities/subjects/sh85023477>	Children--Services for
<urn:rula:530c12e7e24682bc19304b3abc079784f5c6f1602552aa1d64a0f069813e1b90>	Poor children--Ontario--Social conditions
<http://id.loc.gov/authorities/subjects/sh85104852>	Poor children
<urn:rula:e4579a21996777752e7875a1682afedeec23ce571ddbe4a602ceeeb1109b3e15>	Social work with children--Ontario
<http://id.loc.gov/authorities/subjects/sh85124089>	Social work with children
<urn:rula:7d5db775d50380bdcb64ba3aca685983701a5d83a9285ffbce1b5d61d7a7f96c>	Social work with immigrants--Ontario
<http://id.loc.gov/authorities/subjects/sh85124095>	Social work with immigrants
