<http://id.loc.gov/authorities/subjects/sh85120671>	Sex role in the work environment
<urn:rula:8fb108fb5742a3a5dbb44b9aed5cef03e7d93f829e393fd14f2c06d46a98c0fd>	Women in charitable work--Canada
<http://id.loc.gov/authorities/subjects/sh85147560>	Women in charitable work
<urn:rula:21039155f10372cc214047c259ad893b0db6ecadd023c05e8d24451479a68a37>	Nonprofit organizations--Canada--Management
<http://id.loc.gov/authorities/subjects/sh85032985>	Nonprofit organizations
<http://id.loc.gov/authorities/subjects/sh91002392>	Organizational sociology
<urn:rula:d0bbf506023c2981f3a68536bcc6573196c7344026230ae120b7412e50dd4119>	Communication in organizations--Sex differences
<http://id.loc.gov/authorities/subjects/sh85029082>	Communication in organizations
<http://id.loc.gov/authorities/subjects/sh85128511>	Strategic planning
<http://id.loc.gov/authorities/subjects/sh85032896>	Corporate culture
<http://id.loc.gov/authorities/subjects/sh94000374>	Mission statements
