<urn:rula:e32189aad9ea6b6a04ad99ac85f2e53e79433b122a971c8278b5c9b393112b85>	Academic libraries--Management
<http://id.loc.gov/authorities/subjects/sh85076584>	Academic libraries
<urn:rula:907c5cff3ee5d1b4867a8805ea0107a2e71b0ce6eaae27605e1d9777aa941eaa>	Librarians--Job satisfaction
<http://id.loc.gov/authorities/subjects/sh85076491>	Librarians
<urn:rula:7a02c83d661db931f467d2c47d7b4a97307d64feb19e0af4aa4745273d476a51>	Librarians--Employment
<urn:rula:39bc60acb35aead66c56d9666b62ac52f684da78fcc9150ad92b523d948ae821>	Job satisfaction--Social aspects
<http://id.loc.gov/authorities/subjects/sh85070581>	Job satisfaction
<urn:rula:692a66886ef1bacd78b00555af60e8f1ee7337cc91ec75da2f3d43c75e6c1303>	Job satisfaction--Philosophy
<http://id.loc.gov/authorities/subjects/sh85041004>	Education--Economic aspects
<http://id.loc.gov/authorities/subjects/sh86001816>	Career development
