<urn:rula:9e3b9bf8cea424625294f6cdc13b99938d7d50e38f3dde2c4d76caf5b830a768>	Rural electrification--Canada, Northern
<http://id.loc.gov/authorities/subjects/sh85115910>	Rural electrification
<urn:rula:ab2bf8ada6096e7e94f9cde90c72b6d6442cf0757ebb0c3ac016e424aa42cbb4>	Small power production facilities--Canada, Northern
<http://id.loc.gov/authorities/subjects/sh2007007757>	Small power production facilities
<urn:rula:645209447b35bf009c616aa9499b07fe0ac3a2f1ee1eabda913071064b01689c>	Distributed generation of electric power--Canada, Northern
<http://id.loc.gov/authorities/subjects/sh2001002961>	Distributed generation of electric power
<urn:rula:3df03a6dbb096e883f3c9c5e322ba9e9a8ea5684993368d6bddf4969f825ddec>	Remote area power supply systems--Canada, Northern
<http://id.loc.gov/authorities/subjects/sh93007637>	Remote area power supply systems
<urn:rula:98d038eb092b3e9b6252c88ec8598a41687946aca209693092752210e8334820>	Electric power production--Canada, Northern.
<http://id.loc.gov/authorities/subjects/sh85041913>	Electric power production
<urn:rula:917867214d2a03d371804c1725f84cce9bfb4c42fb876bd4258c245c14908c5c>	Underground storage--Canada, Northern
<http://id.loc.gov/authorities/subjects/sh85139598>	Underground storage
<urn:rula:2fe5df5ad13f9e33ec7f71a5efc44e756825c7b9256095b5d1e27a569b012384>	Pumped storage--Canada, Northern
