<http://id.loc.gov/authorities/subjects/sh85018306>	Business logistics
<http://id.loc.gov/authorities/subjects/sh2007006470>	Branding (Marketing)
<urn:rula:3b8a1f8f0e60c40e7e4a5483cb083556e4d32e0f7cb80d5f6025dcb27da0fbff>	Luxuries--Marketing
<http://id.loc.gov/authorities/subjects/sh85079051>	Luxuries
<urn:rula:583cf935b0e114273a0ed0a40672617b7eae123cca320047ea153737f2d97895>	Luxury goods industry--Management
<http://id.loc.gov/authorities/subjects/sh2004003111>	Luxury goods industry
<http://id.loc.gov/authorities/subjects/sh88000748>	Affluent consumers
<urn:rula:0c6436a577a0dfb9e42734ccdf7a794c58c75b41e4bd11421c4c5633a0ae47a3>	Social media--Marketing
<http://id.loc.gov/authorities/subjects/sh2006007023>	Social media
<http://id.loc.gov/authorities/subjects/sh2005004726>	Internet marketing
