<urn:rula:d89e3e46d12de81c50c1d0ed0b92444163f4939c2693a9209d7552ae63072f2c>	Intimate partner violence--British Columbia--Vancouver
<http://id.loc.gov/authorities/subjects/sh2009000032>	Intimate partner violence
<urn:rula:295d2b35d96c6b94fdebb2d03125ac86c3814fc8bd35b3440e383231e29ace91>	Women immigrants--Abuse of--British Columbia--Vancouver
<http://id.loc.gov/authorities/subjects/sh2007008250>	Women immigrants--Abuse of
<urn:rula:82877a2e91ff44e405b4a6bc608ade440906b25fc6838f36444bc7f46f9b2f45>	Discrimination in housing--British Columbia--Vancouver
<http://id.loc.gov/authorities/subjects/sh85038391>	Discrimination in housing
<urn:rula:b0eebad18eeb2630df6a89f29eb445a691f3a8fdcde8d8fce403be5f2e3b6c3c>	Women immigrants--Housing--British Columbia--Vancouver
<http://id.loc.gov/authorities/subjects/sh85147549>	Women immigrants
<urn:rula:c286903b753f779b47094e9235442a9e874a912ecaf937a7ef1f4b821ab1d107>	Housing--British Columbia--Vancouver
<http://id.loc.gov/authorities/subjects/sh85062603>	Housing
<urn:rula:8d2dad8d120401e27c8d822cff0a1a25a7ebd89b1f533d3fbcfe18013cb5330b>	Family violence--British Columbia--Vancouver
<http://id.loc.gov/authorities/subjects/sh85047071>	Family violence
