<urn:rula:e32ae707c6a2dd00ab7f8130593e4958772d79a571d9d5bde818a055f0585c8c>	Housing--Ontario--Toronto--Planning
<http://id.loc.gov/authorities/subjects/sh85062603>	Housing
<urn:rula:e974bfbb9152b84b7876d10f8f20c5fd8b5a1b25e54e278b0fa805450cad4c42>	Housing policy--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85062639>	Housing policy
<urn:rula:e347a09657f1332712e0249362f12dd95eeed92ca5178f034ed05c326eede686>	Infill housing--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh88007007>	Infill housing
<urn:rula:adf4a038fe609be4ed63a7b342d69a63959aef400b9f81d4c1e5979bb82e0ae5>	Population density--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85104918>	Population density
<urn:rula:9a52fb57be5d5cd261c7b3df013ae1b4e99e043462fa8c69ec5904347036bfdd>	Community development, Urban--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85029220>	Community development, Urban
