<urn:rula:8578c46cd46ffb33172b97e633df8c3dbebc00e4efb9bd12cf74dbb162c21169>	Communicable diseases--Immunological aspects--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85029019>	Communicable diseases--Immunological aspects
<urn:rula:98164623306d6aed6b7b45a5db9798030aedf3e3f6b733c66d47b4a9fb066412>	Communicable diseases--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85029015>	Communicable diseases
<urn:rula:bfe1954c67cbda62fac0f45ce6e86349275ea3a8b4098ae850bf7fd877d96b3a>	Communicable diseases--Prevention--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85029020>	Communicable diseases--Prevention
<http://id.loc.gov/authorities/subjects/sh2008103297>	Epidemiology--Statistical methods
<http://id.loc.gov/authorities/subjects/sh2009125068>	Epidemiology--Mathematical models
<urn:rula:e458c659e11b63016d21395b9ba57f5cd758143cc2afa44f6d8d9e78f32df108>	Epidemics--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85044370>	Epidemics
<urn:rula:b9b40e7a56581eff96e6103f2f32afcfe0c732e49c109c87c9047f28c868d547>	Public health surveillance--Mathematical models
<http://id.loc.gov/authorities/subjects/sh91006354>	Public health surveillance
