<urn:rula:5738716072892089dbea468559ebe3ea6ee637f6c0dd8614d70e33dc2b9496ab>	Eastman, George, 1854-1932
<urn:rula:fe8b593bbc38dfc799bd0c05f244ef4194d7e37e4022c115102acb80da9a2251>	Newfoundland and Labrador--History--Pictorial works
<http://id.loc.gov/authorities/subjects/sh2008116358>	Newfoundland and Labrador--History
<urn:rula:82b53b81205df9258145c6259f8571fab260d265530f4b35432b926d8ec93ddc>	Newfoundland and Labrador--Pictorial works
<urn:rula:43f87d38237949bdbc9fe2f3cb9d1893e5be945796de9549f99d6903e629bde5>	George Eastman House--Catalogs
<urn:rula:859c68d67e006127018fce36bd07afcf48bb77bb600649c1fc7d03983c882cb6>	Photograph collections--New York (State)--Rochester--Catalogs
<http://id.loc.gov/authorities/subjects/sh2002006232>	Photograph collections
<urn:rula:e38a533344c85ad7c59123fc89b079847bea8d4d955b2584e1baf00368f2c2f5>	Photography--Newfoundland  and Labrador--History
<http://id.loc.gov/authorities/subjects/sh00006943>	Photography
<urn:rula:a1ad48f25b46aafeb66908e50584e48fcd656d81bb7b68f244df944a173bfb17>	Travel--Newfoundland  and Labrador--1854-1932
<http://id.loc.gov/authorities/subjects/sh85137149>	Travel
