<http://id.loc.gov/authorities/subjects/sh2006002246>	Somali women
<urn:rula:ce6c3efd8d07a95e189875f117ae40e00de0870a3e800e686d91d7bc007ca687>	Islamic education--Canada
<http://id.loc.gov/authorities/subjects/sh85068397>	Islamic education
<urn:rula:3dbc31121b6bdc4c106f49f2b34e35c95c74b7a09997b818879e7148ed87bea5>	Islamophobia--Canada
<http://id.loc.gov/authorities/subjects/sh2005004457>	Islamophobia
<http://id.loc.gov/authorities/subjects/sh85112647>	Religious education of children
<urn:rula:dfdf87b2409cd710c29c620fcc8306742a21542cca2cb53a568a835c67f606ec>	Muslims--Canada
<http://id.loc.gov/authorities/subjects/sh85089077>	Muslims
<urn:rula:172ea7efc759b103799f1993648a8ba4e59389f0d8d63d9f32d422c102b180d9>	Minorities--Education--Cross-cultural studies
<http://id.loc.gov/authorities/subjects/sh85085794>	Minorities--Education
<urn:rula:263b5d84d9d90c15ec63d807e2fad61627e8abe18076a8abaa9e8f41787a6eb0>	Motherhood--Canada--Cross-cultural studies
<http://id.loc.gov/authorities/subjects/sh85087522>	Motherhood
<http://id.loc.gov/authorities/subjects/sh2015002714>	Somalis--Canada
<http://id.loc.gov/authorities/subjects/sh85064143>	Identification (Religion)
