<urn:rula:e3f3ec5e139c1fce8966a9aee7e10a657cc99e0702fdb2e265261a3eac306f63>	Low-income housing--Canada
<http://id.loc.gov/authorities/subjects/sh85104841>	Low-income housing
<urn:rula:430bb6cb5dba14ee2052b308d2cf67e117872201868b6bdb56c24c85b1bd32ef>	Real estate investment--Canada
<http://id.loc.gov/authorities/subjects/sh85111722>	Real estate investment
<http://id.loc.gov/authorities/subjects/sh2008110500>	Real estate investment--United States
<urn:rula:e974bfbb9152b84b7876d10f8f20c5fd8b5a1b25e54e278b0fa805450cad4c42>	Housing policy--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85062639>	Housing policy
<urn:rula:38a81e94610326861ae68ad78abe91331ff63e6574955f6f2c56f6e92c589231>	Public housing--Canada
<http://id.loc.gov/authorities/subjects/sh85108673>	Public housing
<http://id.loc.gov/authorities/subjects/sh85111731>	Real estate investment trusts
