<http://id.loc.gov/authorities/subjects/sh85095808>	Orthopedic implants--Complications
<urn:rula:79a6025574872baca04462e89423520954c5dbffdf1ddcb303088fdec2bb3e50>	Fracture fixation--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85051152>	Fracture fixation
<http://id.loc.gov/authorities/subjects/sh2009124221>	Femur--Fractures
<urn:rula:7c8cc0fd8d0985f9f20fe02a0804b16c1361e376211a6039c1df3036cc0f3450>	Femur--Mechanical properties
<http://id.loc.gov/authorities/subjects/sh85047769>	Femur
<http://id.loc.gov/authorities/subjects/sh85051154>	Fracture mechanics
<http://id.loc.gov/authorities/subjects/sh85129198>	Structural engineering
<urn:rula:e70241a211fe70d706d1fbc846773087d1213a976e8587e9a7ef6968f42b7211>	Composite materials--Mechanical properties--Mathematical models
<http://id.loc.gov/authorities/subjects/sh2009121151>	Composite materials--Mechanical properties
