<http://id.loc.gov/authorities/subjects/sh85038362>	Discourse analysis
<urn:rula:042c0ab01b9e1fac5474bd6eebe3a379ce4e75d5343888ffcbfb98461535f560>	Boat people--Sri Lanka--Press coverage
<http://id.loc.gov/authorities/subjects/sh2009000869>	Boat people
<urn:rula:db3f06165f6f04a84daff253315c2a0efa1d476b4ca12f76e8f57ffcf8baf6fc>	Refugees--Sri Lanka--Press coverage
<http://id.loc.gov/authorities/subjects/sh00007585>	Refugees
<urn:rula:d3eb32e405b24fffb2e8f6159fafec934a8d862f232d6d6bf95c89016125c0e1>	Tamil (Indic people)--Press coverage
<http://id.loc.gov/authorities/subjects/sh85132209>	Tamil (Indic people)
<http://id.loc.gov/authorities/subjects/sh85081870>	Mass media--Objectivity
<urn:rula:a85d0ebaa1b6bcb8938952db955675432aba83e82c8beda944ca603ed0b540dd>	Mass media--Canada--Influence
<http://id.loc.gov/authorities/subjects/sh2010100862>	Mass media--Canada
