<urn:rula:b90509f1d0dc0af1ca5dbf115bcd2b20ee7785a14972dee886c65317792ee277>	Refuse and refuse disposal--Ontario--Toronto Region--Evaluation
<http://id.loc.gov/authorities/subjects/sh85112316>	Refuse and refuse disposal
<urn:rula:4f767f0af4eac438e77ab8e2e1f12ebe0f00ce49c790523015a98b6c69e22505>	Waste minimization--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh00005689>	Waste minimization
<urn:rula:21a0da83b910c272caa2857e0f9a308e4e8a5298e6a5195b88e310da0c1e9570>	Recycling (Waste, etc.)--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85112020>	Recycling (Waste, etc.)
<urn:rula:93b431538389a905c70c702d682726082e2ef1d4d4cf3bc424e9e56e82e6bda2>	Waste disposal sites--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85145414>	Waste disposal sites
<urn:rula:05ae91a2019f2ccbb32bc6862d2278e5d5192201f608b609b8325d5a7bbf1063>	Salvage (Waste, etc.)--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85116924>	Salvage (Waste, etc.)
