<urn:rula:dd208d8ff33bc96bd5617e494b954b3872b89f3c83b071c7be62fbb36083f26b>	Agriculturally marginal lands--Ontario
<http://id.loc.gov/authorities/subjects/sh94001450>	Agriculturally marginal lands
<urn:rula:e2f90010caf7a7783d5c4cbb3e68a15d4a212137a47db422d2a7d93c84a4634a>	Agricultural conservation--Ontario
<http://id.loc.gov/authorities/subjects/sh85002295>	Agricultural conservation
<urn:rula:5f54ea3beaae1141238b7bb2146d887e3991c12c41b4d9f20285f7cfdf4658bf>	Agriculturally marginal lands--Ontario--Golden Horseshoe
<urn:rula:d43e4d6b545f4f82aa4b30431d6b082596a0dacf6e28def3adc7be6889576a39>	Agricultural conservation--Ontario--Golden Horseshoe
<urn:rula:3d838cde3cbceb1a262cb7bc381366a829b278e13c1fb3a7d51c5243f1259fc7>	Agriculture--Ontario--Planning
<http://id.loc.gov/authorities/subjects/sh85002415>	Agriculture
<urn:rula:795c31001e087de5b801c3fa01f7483037da260c2e4bda19a4b3ee30a6b0d5f8>	Cities and towns—Growth--Ontario
<urn:rula:f1a134821442c0d075867b698502125509dbe032a5fb2627bd74de971eb178bf>	Land use, Rural--Planning--Ontario
<http://id.loc.gov/authorities/subjects/sh2009128698>	Land use, Rural--Planning
<urn:rula:4119a54873711cf36e3b14a47727672ffab59a824d8672afbde994e58c98f9cb>	Greenbelts--Ontario--Golden Horseshoe
<http://id.loc.gov/authorities/subjects/sh2005005758>	Greenbelts--Ontario
