<urn:rula:8c5284808dbb85dd7e1b2c149cb1e464178f714e22459c673049d0c106cddb86>	Cell phones--Social aspects--Kenya
<http://id.loc.gov/authorities/subjects/sh2009118612>	Cell phones--Social aspects
<urn:rula:40faa94269abf83aecde0a5213801ff7689ad116666866daa0d3edc7ad4acfbd>	Cell phones--Social aspects--Philippines
<urn:rula:48f19b7dc61e5bc54beadc18c456bc7a1369442a0224afe06856130f5dd08830>	Cell phones--Political aspects--Kenya
<http://id.loc.gov/authorities/subjects/sh98003865>	Cell phones
<http://id.loc.gov/authorities/subjects/sh2001008948>	Text messages (Cell phone systems)
<urn:rula:c2832d8b286b1b7c725cabdc4f679a349fdcc14f9016757021a8234ac99b6ede>	Cell phones--Political aspects--Philippines
<urn:rula:c187086aa4e6b7c72b39251059a5959e9084456b8dc202ed20ec3d098dbec66a>	Political participation--Philippines
<http://id.loc.gov/authorities/subjects/sh2002011434>	Political participation
<http://id.loc.gov/authorities/subjects/sh2010107109>	Political participation--Kenya
<urn:rula:292b30b06f739ca772b9a83860fc23bea970abe14c9db33cf05a5c6d67135554>	Power (Social sciences)--Philippines
<http://id.loc.gov/authorities/subjects/sh85105976>	Power (Social sciences)
<urn:rula:e1d4ce60c9b60af3653d6d59f2543aa4e786112997049cfd94e16266e37a9732>	Power (Social sciences)--Kenya
