<urn:rula:2ed08aee082d83c2a53463e300363fae7c7d289f32189664f546f2faf6a1fd3e>	Infants--Development--Social aspects
<http://id.loc.gov/authorities/subjects/sh85066031>	Infants--Development
<urn:rula:4093cd235a45a414ab1866724a816ad7bc22e1cf36b1ba8b3780297657840fff>	Cognition in infants--Social aspects
<http://id.loc.gov/authorities/subjects/sh88000985>	Cognition in infants
<urn:rula:6efb4fb498939edd47cec57f66c8c57601039f8011f869aae1a7a070aff7e25b>	Cognition in children--Social aspects
<http://id.loc.gov/authorities/subjects/sh85027749>	Cognition in children
<urn:rula:a62c2286f1bb9510b4f45e767d28b1bbe06db3783cde01162a2e6888886a2218>	Infant psychology--Social aspects
<http://id.loc.gov/authorities/subjects/sh85066009>	Infant psychology
<urn:rula:3ff3390b7081ad51c9244395fbe19a24f8f87de2fa6a481aebe8d8ece898bcdc>	Child psychology--Social aspects
<http://id.loc.gov/authorities/subjects/sh85023380>	Child psychology
<urn:rula:864ef02bd8c196d487704cde45887d3ab7440292627a4e6439fb07e458bd45bc>	Mother and child--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85087517>	Mother and child
