<urn:rula:6edf2053f0c87c6c5ec2317395ddecdb2ff9b38205b7b52688ce0b741d30de84>	Bicycle lanes--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh2005007184>	Bicycle lanes
<urn:rula:b1d7599c3bf1bf2c3ce5aa856712d848f9c77dd9ffcef49becb33f26dea79b09>	Urban transportation--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85141331>	Urban transportation
<urn:rula:9a1323525a2ddbf43b70e6ffd56420b3c9c52637645bbcf13edf9a4157916337>	Traffic surveys--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85136781>	Traffic surveys
<urn:rula:a39724ec2ffeaee2314221fbb3143eda6640e7aeeb663a25d6d86050fc823509>	Transportation--Ontario--Toronto Region--Planning
<http://id.loc.gov/authorities/subjects/sh2001008994>	Transportation
<urn:rula:d8c00fed177ed703535d0e42e59448f19a7eca98d3e8aea6497ec3b3c9b76420>	Roads--Design and construction--Human factors--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh2008008549>	Roads--Design and construction--Human factors
<urn:rula:52144e4999e2ee1b24105119a837c5aebee9b8b4c867f7248b31038762b3c565>	Bicycle commuting--Ontario--Toronto--Planning
<http://id.loc.gov/authorities/subjects/sh85013892>	Bicycle commuting
<urn:rula:60d0818438fbd6121b4339ef2ce329eb95fba388a2dbb89897624413eca206dc>	Cycling--Economic aspects
<http://id.loc.gov/authorities/subjects/sh85035070>	Cycling
