<urn:rula:264b3f42cd987fc7c23ae2728f8ce0cbafdf022d5d6295452e3ffdb62aae7b53>	Dwellings--Nunavut--Design and construction
<http://id.loc.gov/authorities/subjects/sh85040193>	Dwellings
<urn:rula:0c84292af0a3e54d748df18fcf5b37e0d6a5804727a85101799bfb4c729d6fb0>	Architecture, Domestic--Arctic regions
<http://id.loc.gov/authorities/subjects/sh85006722>	Architecture, Domestic
<urn:rula:0ac75f6d40fe754b44f4c413e853c5f5ee36a48d1c9f62e067dd86ccaf1d3904>	Dwellings--Canada, Northern
<urn:rula:24cded55204bae3214fd704a4a0163563611947b052809981bd67c22ce85a05d>	Inuit architecture--Canada--21st century
<http://id.loc.gov/authorities/subjects/sh99013463>	Inuit architecture
<urn:rula:c0d52ef5e3202ad187a29751aa44cf487765d2bb2cc49e7b7f03e5dde7466f01>	Inuit--Housing
<http://id.loc.gov/authorities/subjects/sh93001720>	Inuit
<urn:rula:c22ab496b31ea24a8574ea62c7e8759852ebe3ef9175433b882fdfb0d5cb52c8>	Inuit--Dwellings--Canada
