<urn:rula:cc85ff4bc446b6c7f9730d57ed39af63a30d5be7b23862dd044459d8193c6934>	Lesbians--Public opinion
<http://id.loc.gov/authorities/subjects/sh85076160>	Lesbians
<urn:rula:3f48abdd0b82ed162e8052f261b1c826d1ef0de380538e61aa822b755a4a170a>	Bisexuality--Public opinion
<http://id.loc.gov/authorities/subjects/sh85014412>	Bisexuality
<urn:rula:eea1cbe088d3a0a7a07814e637f60834cc115a921bd68e0e42d6820e07534e5d>	Bisexuals--Public opinion
<http://id.loc.gov/authorities/subjects/sh93003390>	Bisexuals
<http://id.loc.gov/authorities/subjects/sh85028357>	College students--Attitudes
<http://id.loc.gov/authorities/subjects/sh85129298>	Students--Attitudes
<urn:rula:23bdd1059c16902140444737b65390b50b7ac6ede4caead8fc19a1cca2e0d4c3>	Gay men--Public opinion
<http://id.loc.gov/authorities/subjects/sh85061798>	Gay men
