<urn:rula:e7426a4cb48af2a92e87a396f6e9333710c309527f68676e9fbd3fd90fe33622>	Instagram Online-Marketing
<urn:rula:6f69f1c59ca8615cc409fa418988b77d724da723c71914806814eb02a9ae9396>	Social media.
<urn:rula:58a8a90324a9e966e5e2677c99991bc6ad47377cc8e4f9ff01fc136ad052c23c>	Social media--Marketing.
<http://id.loc.gov/authorities/subjects/sh2006007023>	Social media
<urn:rula:95f5c589ebda142277f41459b8433e0b5f191f861c39220f95f414930470f6af>	Social media--Rhetoric.
<urn:rula:40ccf8270ab30fa8a5c8819dd6c8a41d1b1c0818f24537977ad657014b00daaf>	Social Marketing.
<urn:rula:28190a785086e37083e399ab06a0565c511becd9f74d1305c1b4ca59a9c34216>	Nutrition policy.
<urn:rula:e185bb4b10bc52a361ce851a48865bf82f3c65bc80f162747d447d4736e88650>	Food Industry.
<urn:rula:4fd37d5349ce46e2d16fb8d377892f54715c4a320f3196f5a387355d6210e644>	Food--Marketing--Moral and ethical aspects.
<http://id.loc.gov/authorities/subjects/sh2009125341>	Food--Marketing
<urn:rula:94214c6cc3ff6d42eeb034c9e8f5de9c70056b700de1c8bc18dc7f2b8874e206>	Online social networks.
<urn:rula:d9f6f715b235233f1ef29eb5a1feaf052db1930d0309c5ae838cdb7eee686a77>	Internet marketing.
<urn:rula:2ba7a86739f6a45fdf869bb14f98bf2de508f9eef12d683290861a673fc623fb>	BUSINESS & ECONOMICS--E-Commerce--Internet Marketing.
