<urn:rula:2f9e8eeb14da6af85b7f584d6df6ae8e2585743f1ebc4aab5c97155a48bcfbd4>	Wildlife crossings--Ontario
<http://id.loc.gov/authorities/subjects/sh93007376>	Wildlife crossings
<urn:rula:dd2167e01d364bd9a6815705f58410a0b0f757b9a9fed12bbc7aadd461a3521d>	Roads--Environmental aspects--Ontario
<http://id.loc.gov/authorities/subjects/sh2010111197>	Roads--Environmental aspects
<urn:rula:0231cbecdc71402e794037dc346b108104c316ed012642f36f3abd1e6f8a165e>	Wildlife conservation--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh85146731>	Wildlife conservation
<urn:rula:45efc809bd68e07c0c6342a066ff095d59b2913ddede29d8d84a3d83acd8a35e>	Biodiversity conservation--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh87005570>	Biodiversity conservation
<urn:rula:46946a2b52e30799859471a26f79f37accf8f5ce80e0238cdca426064f38a76c>	Land use--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh85074345>	Land use
<urn:rula:7a2711f4cd44f90f19f11075aeef03ab2620e814b92246ef140420f6c9cfd56d>	Land use--Ontario--Planning
<urn:rula:74cd77301014f4dc44c1cf44c511358add1b8ab8d9ec356222f70f30bc233571>	Animals--Effects of roads on
<http://id.loc.gov/authorities/subjects/sh85005249>	Animals
<urn:rula:55ece3507ded86b75997c42d1afc80ef40f0b387cfbe6fa3fff8c6c66a387987>	Habitat conservation--Government policy--Ontario
<http://id.loc.gov/authorities/subjects/sh91001894>	Habitat conservation
