<urn:rula:1e6ba76f683b715cb87e047aa161d5ba19df006791071ad1d8a5df65a2796e7a>	Fishes--Effect of temperature on--Ontario
<http://id.loc.gov/authorities/subjects/sh85048756>	Fishes--Effect of temperature on
<http://id.loc.gov/authorities/subjects/sh00007758>	Bioaccumulation
<urn:rula:1551e343a7c55968f4e7b01b840d6fed81624a6473f6ac48f7e55bb8b36623d6>	Pike--Ontario
<http://id.loc.gov/authorities/subjects/sh85102103>	Pike
<urn:rula:2c7f51e9bc5b359a80ad347262e147de6e4b8749f9472ff89a30dea96f2ff767>	Walleye (Fish)-- Ontario
<http://id.loc.gov/authorities/subjects/sh85144937>	Walleye (Fish)
<urn:rula:00006396e001c2472a69214e869e79168790b73a3b221c52307a2d633652fc31>	Fishes--Mercury content--Ontario
<http://id.loc.gov/authorities/subjects/sh2006005258>	Fishes--Mercury content
<urn:rula:bae5766eaaf8db5b9933daa499da238f6032cf919e5cea7b5003ca5d34cdba24>	Freshwater fishes--Climatic factors--Ontario
<http://id.loc.gov/authorities/subjects/sh85048826>	Freshwater fishes
