<urn:rula:bd0f2e952fce5a8f094425dd8f08bb470391aebd931eccfc83397a57861f8995>	Canada--Economic conditions--Regional disparities
<http://id.loc.gov/authorities/subjects/sh85019300>	Canada--Economic conditions
<http://id.loc.gov/authorities/subjects/sh2009121076>	Cost and standard of living--Canada
<urn:rula:f9ea8a389198d6db63f7f7f5fc694dcdfaed140cc61abcf06814af1d5fbd0ea8>	Households--Canada
<http://id.loc.gov/authorities/subjects/sh85062594>	Households
<urn:rula:b04f3dd0c11f6e383087e263d9466334d64257cd66d741cd1c9a457d57b889a6>	Family size--Canada--Statistics
<http://id.loc.gov/authorities/subjects/sh85047065>	Family size
<urn:rula:85fea156f9241b665a94595086ae1d3a7df7cd17c635d4d7fbc69e46cbcdd2bf>	Local transit--Ridership--Canada
<http://id.loc.gov/authorities/subjects/sh86000397>	Local transit--Ridership
<urn:rula:a999006bdbdd2d93d93beeacd68047956deec095c132d6256a961384ea71c011>	Transportation--Costs--Canada
<http://id.loc.gov/authorities/subjects/sh2001008994>	Transportation
<http://id.loc.gov/authorities/subjects/sh2008100865>	City planning--Canada
