<urn:rula:045442b2ca8bf581188e12e3c060812477133f026b9188fcaedf661da45d2835>	Emotions--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85042818>	Emotions
<http://id.loc.gov/authorities/subjects/sh2009124871>	Emotions--Health aspects
<http://id.loc.gov/authorities/subjects/sh2010113417>	Smoking--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh2008111769>	Smoking--Health aspects
<urn:rula:6895d047adff2486dbf0018c42c0d818d06440e645a6692b994c114c644bd51b>	Obesity--Surgery--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85093648>	Obesity--Surgery
<urn:rula:9fe7032dd55517a1ce83cda723c79eff22086d0d195905e8fd50f26628b1b0e3>	Obesity--Surgery--Health aspects
<urn:rula:3a2a8f80e4d08317949c93dda5219d6b8c1b7754db2c24dda4a852f802432dd5>	Gastric bypass--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh2003008450>	Gastric bypass
<urn:rula:8726b147cddf42da47f24ad3b933c6b597cdfc94239476a0a2c66260da0d39af>	Gastric bypass--Health aspects
<urn:rula:15901a6cb54117b3585d46a23d20881d14e30217fa452d4a28cdca4505c2799a>	Psychology, pathological
<http://id.loc.gov/authorities/subjects/sh85009379>	Attachment behavior
<http://id.loc.gov/authorities/subjects/sh2005006293>	Anxiety disorders
