<urn:rula:6d026242c2cf0c90264b4e720a130706e0e4811ff14e3156cfa2601b14a64ca2>	Kernel functions--Evaluation
<http://id.loc.gov/authorities/subjects/sh85072061>	Kernel functions
<urn:rula:c1546651d4ccce434a503051eae3d7d951881f373c58f5d5a5eeb4d3abf3fe03>	Kernel functions--Testing
<http://id.loc.gov/authorities/subjects/sh85079324>	Machine learning
<urn:rula:a286fb11608ee3a5adcb54276bd036a181a7a088e7ac44394229b8bf7bac4a2c>	Osteoarthritis--Diagnosis--Computer programs
<http://id.loc.gov/authorities/subjects/sh85095960>	Osteoarthritis
<urn:rula:36b40c4bd5a4f8197b494aff67e8aea30b259fa85f995cac92350cb84a598676>	Stock exchanges--Mathematical models
<http://id.loc.gov/authorities/subjects/sh85128191>	Stock exchanges
<http://id.loc.gov/authorities/subjects/sh85122397>	Signal processing
<http://id.loc.gov/authorities/subjects/sh85135431>	Time-series analysis--Computer programs
