<urn:rula:f8e6a9a60f0a35b46fe461ec98ff2827e0a74f2dcee96d8557c856c2244d04de>	Power-plants--Canada
<http://id.loc.gov/authorities/subjects/sh85105986>	Power-plants
<urn:rula:52b4fdbacfc6c1d6961f77dd6e1486c1fcde7cc093e3063b3ad3b7e2a6d1aa0a>	Cogeneration of electric power and heat--Canada
<http://id.loc.gov/authorities/subjects/sh85027734>	Cogeneration of electric power and heat
<urn:rula:13563eda903e64f2beec251f1ae88e95f24db6c7a1773437fe273aa7da62cd4a>	Renewable energy sources--Canada
<http://id.loc.gov/authorities/subjects/sh85112837>	Renewable energy sources
<urn:rula:f054bb71677359ab8c00862ea74074d1e8b82de9b3ce0020c5ffad4e56affd22>	Urban policy--Canada
<http://id.loc.gov/authorities/subjects/sh85141322>	Urban policy
<urn:rula:93890c42e514aaca0337720b7893d01810dd156f7370f464fccab34eaad9975c>	Electric power production--Canada
<http://id.loc.gov/authorities/subjects/sh85041913>	Electric power production
<urn:rula:46232b45c92d79da08801b2c57255f4d1e884619c2f448a8ff6ddd9336b1883b>	Cities and towns--Energy consumption--Canada
<http://id.loc.gov/authorities/subjects/sh85026130>	Cities and towns
