<urn:rula:0e359fe0bdb9f613d9befa769903e0f9095c6465e2480abdfe12cd6ea6c48758>	Chinese--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85024235>	Chinese
<urn:rula:6cf55d0e2c9b13360c2e0b305f1df30599840a68c9434e36386997ca96174f10>	T & T Supermarket--Case studies
<urn:rula:2f2c7a045e4219d4b7924346c077a7db377f13e742ed0e2cfd2227533cb74e87>	Canada--Emigration and immigration--Social aspects
<http://id.loc.gov/authorities/subjects/sh2007100373>	Canada--Emigration and immigration
<urn:rula:623f0d8f94b412d3fee82d5dd73061190e58a58c04efb839c81d63de28a188e0>	Chinese Canadians--Ontario--Toronto Region
<urn:rula:a5789016700a272eed5efa34f645cd016719a1ab988cf44322d94c185cbfcd6f>	Ethnic markets--Ontario--Toronto Region--Case studies
<http://id.loc.gov/authorities/subjects/sh95008909>	Ethnic markets
<urn:rula:e99c3880092e2c3cf35da1ad04d1b5a7915662bb7390e9666d560103f89e8bae>	Supermarkets--Ontario--Toronto Region--Case studies
<http://id.loc.gov/authorities/subjects/sh85130623>	Supermarkets
<urn:rula:55d24781c0a3b44161d9a8d2dcd66dba370417d0704c725070b336a716fe197b>	Grocery trade--Ontario--Toronto Region
<http://id.loc.gov/authorities/subjects/sh85057399>	Grocery trade
