<urn:rula:a6635dbbbd9d972f710b06a1c7a620afa6b7eb3733dd589f02e295eba3aafdf4>	Ahmadi Muslim Canadians
<urn:rula:2298ac6c0fc03a51b7cf2582531b5e946d68ca194f47da18ef563966e7b0b037>	Ahmadi Muslim Canadian women--Social aspects
<urn:rula:25a58490f5b5b11acf394a5aeb22785782ec35e9c28030ce8cfbfacc93f4168b>	Ahmadi Muslim Canadian women--Ethnic identity
<urn:rula:d46155520f9651f24da85a7253dbd421d3cc816d539c7383d2d7706805e39406>	Ahmadi Muslim Canadian women--Identity
<urn:rula:863f9aec893f69a8b3b576619bb501c912d51f58d3b3bd8961e8fff1c380f27a>	Ahmadi Muslim Canadian women--Social life and customs
<urn:rula:22bb2c2dccba2b7a85f618ab31a5d2019d3fb47e54dc90f3178b503c451e5f39>	Muslim women--Canada--Ethnic identity
<http://id.loc.gov/authorities/subjects/sh85147398>	Muslim women
<urn:rula:fb5a79e62699c569fd480994bc653552fd0c2a70ca921b86defc6856f1163624>	Muslim women--Canada--Identity
<urn:rula:42752115d2831f096f28de32da34ee9b42be807c14d509bd400417d4681208d6>	Muslim women--Canada--Social life and customs
<urn:rula:adf01746109880850fe0ae082943b8cc03f1cb22e11b8a9a90b64028c2fa28c1>	Muslim women--Canada--Social aspects
