<urn:rula:af84d3f893777c45ba02333b71182208f006c234bbe06166758d86701becdd9a>	City planning--Ontario--Brampton--Case studies
<http://id.loc.gov/authorities/subjects/sh85026282>	City planning
<http://id.loc.gov/authorities/subjects/sh2008100880>	City planning--Philosophy
<urn:rula:1d9ad23387d23c4fab673f223f09394f98dccec9e910ffba45d32659a646b837>	Public spaces--Designs and plans--Ontario--Brampton
<http://id.loc.gov/authorities/subjects/sh89001287>	Public spaces
<urn:rula:36d7cce4841a0dbfbd587c8bc07f6f869826a3f4587347b1855b9d43cce32f58>	Laneways--Ontario--Brampton
<urn:rula:ebfdf7d8e2b1e0d7af641d79206b092cba11a1a6a2966d019ba0d3aa3eac1a46>	Community development, Urban--Ontario--Brampton
<http://id.loc.gov/authorities/subjects/sh85029220>	Community development, Urban
<http://id.loc.gov/authorities/subjects/sh2004007601>	Neighborhood planning
<urn:rula:b0c64b0c9a3b691d2903751fcc04ec0f8cafa36734b3a4ea9a60d53bd791609a>	Urbanization--Ontario--Brampton
<http://id.loc.gov/authorities/subjects/sh85141338>	Urbanization
