<urn:rula:e0dff2d469a5ea0642471a05dea0e6b30af8e34f02b6d8908fa9581b9f102756>	Soccer fans--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85123856>	Soccer fans
<urn:rula:3348a27335e10a42d7dbcfcc7336534d4def3daede0a4c4a6dec71299efc644b>	Soccer--Social aspects--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85123885>	Soccer--Social aspects
<urn:rula:565c324c552bf4bbf408409a5fc6e03477b77bbd5866a1240eb06b6058f060cc>	Sports spectators--Psychology
<http://id.loc.gov/authorities/subjects/sh86002435>	Sports spectators
<urn:rula:523fb7a2582575cb56747174bfcd9bfcae4b0c7a9b79f33f628a62c0bf8c940d>	Sports spectators--Social conditions
<urn:rula:76644ce847007de06f4dbb2eb6e6f2d8bc8871c6b804b27b9c31b8a09121dcdb>	Mass media and sports--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85081889>	Mass media and sports
<urn:rula:feb06510ef34f7c6220e941b448c6710fa8e81527132254e7bd277eca5c970d9>	Social interaction--Psychological aspects
<http://id.loc.gov/authorities/subjects/sh85123965>	Social interaction
