<urn:rula:714bc5273d009116e552a6f36f61c932dc00b0f4ac6a6c7dbfa534da78fa964d>	Foreign workers--Canada
<http://id.loc.gov/authorities/subjects/sh85003502>	Foreign workers
<urn:rula:2f9d9cdc0f50731320d2a53dfaf708019960e250a5e26cc5206ab7c88082aa90>	Discrimination in medical care--Canada
<http://id.loc.gov/authorities/subjects/sh85038396>	Discrimination in medical care
<urn:rula:d4f0ecaf33a5d823f882f45b02d8875f320dabc3afaa2485fdf4a62d84f7e87c>	Social medicine--Canada
<http://id.loc.gov/authorities/subjects/sh85123973>	Social medicine
<urn:rula:b9a8237c60f6863e172b763498ae81ed704cf761a591cf36209e949dae3952ef>	Health services accessibility--Canada
<http://id.loc.gov/authorities/subjects/sh92006496>	Health services accessibility
<urn:rula:83c9772d22210b137a1c787c0d2ba97fd9ab69e94c6bcde39892d61be09922a9>	Illegal aliens--Medical care--Canada
<http://id.loc.gov/authorities/subjects/sh85003553>	Illegal aliens
<urn:rula:22722f5b63bfecf00f36ed40064836cbcf2e36d9187f4787c3421cdf749dca70>	Canada. Interim Federal Health Program
<urn:rula:1c1ef1cae7cab1b7b1a1619e418aa2ad753ae5a2a639fdf7b9fa7d6fc77d60d7>	Refugees--Medical care--Canada
<http://id.loc.gov/authorities/subjects/sh00007585>	Refugees
<urn:rula:9c4087dcdd44c252613639554bfacaba1eb711c35a3e34a9c516bb4da564316e>	Immigrants--Medical care--Canada
<http://id.loc.gov/authorities/subjects/sh85064517>	Immigrants
