<http://id.loc.gov/authorities/subjects/sh85081882>	Mass media and language
<http://id.loc.gov/authorities/subjects/sh85081866>	Mass media--Influence
<http://id.loc.gov/authorities/subjects/sh85040975>	Editorials
<urn:rula:d0dcbb250f689529d3ca711b1820c3d948f0de9cbee40bdb0a5418916cd05ba3>	Right to die--Moral and ethical aspects--Canada
<http://id.loc.gov/authorities/subjects/sh2010111054>	Right to die--Moral and ethical aspects
<urn:rula:c6f0fce01f79fe8676e51e4e89119d8a9c91e6a644c83ff0a668161b23113185>	Right to die--Law and legislation--Canada
<http://id.loc.gov/authorities/subjects/sh85114085>	Right to die--Law and legislation
<urn:rula:6c8a3e95a51805f400b1f98897222836fac2252d840c19325f1d8e5bd5b6eaa1>	Right to die--Social aspects
<http://id.loc.gov/authorities/subjects/sh85114084>	Right to die
<urn:rula:631e49e685682cbe06f6ef12cb6c5988cabda88acc18bc65d6da5da1b2616d4d>	Assisted suicide--Moral and ethical aspects--Canada
<http://id.loc.gov/authorities/subjects/sh2008117627>	Assisted suicide--Moral and ethical aspects
<urn:rula:72f4b7efa55acf1efae58591d7391f9ed26fedd85d6dc9ee2c381c9dae41744f>	Assisted suicide--Law and legislation--Canada
<http://id.loc.gov/authorities/subjects/sh95010516>	Assisted suicide--Law and legislation
<urn:rula:7b587adf0fecc23540ff2307757c140577d2f81a5b6e3e1d5118741b9a90ead3>	Assisted suicide--Social aspects
<http://id.loc.gov/authorities/subjects/sh91004385>	Assisted suicide
<urn:rula:8264317b4e97f364010c588dfa0957e8e1df68f314adb317745352d114d19112>	Euthanasia--Moral and ethical aspects--Canada
<http://id.loc.gov/authorities/subjects/sh2008103361>	Euthanasia--Moral and ethical aspects
<urn:rula:25ca45f6634403a19729a0f8ea1fc0cd4ba67e7ea40603672a7bcf93b729daa5>	Euthanasia--Law and legislation--Canada
<http://id.loc.gov/authorities/subjects/sh95010498>	Euthanasia--Law and legislation
<http://id.loc.gov/authorities/subjects/sh85045910>	Euthanasia--Social aspects
<urn:rula:9ef1872ed3b28a1f8815ff7cef882cfa63f1bf88ef6e6b92b4f8c20059938f52>	Rodriguez, Sue, 1950-1994
<urn:rula:003c8d6f2742d7a8aa8d6629069034e63eb74df461056f6b0104656aa3e472da>	Taylor, Gloria, 1948-2012
