<http://id.loc.gov/authorities/subjects/sh85120462>	Sewage--Purification--Activated sludge process
<http://id.loc.gov/authorities/subjects/sh85120466>	Sewage--Purification--Biological treatment
<urn:rula:0d35743b96fc4b7e9597054fed236d85a3f6db38fb0dc2a32996acc59ca9823b>	Sewage disposal--Microbiology
<http://id.loc.gov/authorities/subjects/sh85120499>	Sewage disposal
<http://id.loc.gov/authorities/subjects/sh85092051>	Nitrification
<http://id.loc.gov/authorities/subjects/sh85010830>	Nitrifying bacteria
<http://id.loc.gov/authorities/subjects/sh2002001979>	Emerging contaminants in water
<urn:rula:489b1feedd4d818811a7f4c18766e8da52209a2f7bafd4e20e737f2f42a79713>	Pharmaceuticals--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh85039719>	Pharmaceuticals
<urn:rula:09582e6858ddacfa526e2277935b557c876677114c3f8187555576057386a710>	Sewage sludge--Microbiology
<http://id.loc.gov/authorities/subjects/sh85120516>	Sewage sludge
<urn:rula:6d5bd29427815ab5713fc2a267a5bcf1d0ef1d31f7cf73de3864d5f41ce1cb3a>	Tetracyclines--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh85134191>	Tetracyclines
<urn:rula:74f0802a05de6a05ed0e7f40cd86890f36e5a18079328c328c362d979c67e27a>	Ibuprofen--Environmental aspects
<http://id.loc.gov/authorities/subjects/sh97005926>	Ibuprofen
