<urn:rula:124e9afe06590ebc356d574fcfaed2eae179907144034bd976d348a172672414>	Industrial location--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85065968>	Industrial location
<http://id.loc.gov/authorities/subjects/sh2009119939>	City planning--Ontario--Toronto
<urn:rula:899252d58da64c5d205213abcbc41cd712e8b488d02a8003210b3435e4234a99>	Labor market--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh89000875>	Labor market
<urn:rula:1f7aa86c790eb205f327584dc3cd597a68c473751d98806601bc2be434e96973>	Toronto (Ont.)--Economic conditions
<urn:rula:09c44a2b2b2eefe51c8f2a2dcb5bb971eacb8d79940babe9c42c40fe448a9055>	Urban policy--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85141322>	Urban policy
<urn:rula:316561e9906587cd3dfa1dc47603e145bb439fbe02c10be818658d339ba45c25>	Regional planning--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85112367>	Regional planning
<urn:rula:ff3a18f919935e303b17b53d0eb524a1c10aafc54b0cbdaea283774e8a614e8a>	Employment forecasting--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85042919>	Employment forecasting
<urn:rula:51b37bb1c3473467207eabd2b4a03ca42206cbfeb53619586b279a614bddf6ee>	Labor supply--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85073724>	Labor supply
