<urn:rula:0cb7213e3abe7e2ac9a80c5171afe73be7118f568c9dc466e35d2bc7b8f06b46>	Local mass media--Canada
<http://id.loc.gov/authorities/subjects/sh85077935>	Local mass media
<urn:rula:6edae8fcd71ef2b2275980f8a3a44ecc5977f6ab49738c695505ca2ca9240fea>	Journalism, Regional--Canada
<http://id.loc.gov/authorities/subjects/sh85070777>	Journalism, Regional
<urn:rula:4072a3f15cb6424ebd78ccbf888a8f32cd917cb7696e374e6a2ce81db0af0b00>	Community newspapers--Canada
<http://id.loc.gov/authorities/subjects/sh85029253>	Community newspapers
<urn:rula:99252126a3a76b69f397e55b6dd5dac94eb7c4faed55533f2787fff5431e8cb9>	Rural journalism--Canada
<http://id.loc.gov/authorities/subjects/sh85070779>	Rural journalism
<http://id.loc.gov/authorities/genreForms/gf2011026294>	Geographic information systems
<urn:rula:7f75d31f94d89596898c9ed35032b54e95118aaf1a14cd88c636d2a9f352393a>	Geospatial data--Data processing
<http://id.loc.gov/authorities/genreForms/gf2011026297>	Geospatial data
<http://id.loc.gov/authorities/subjects/sh85037980>	Digital mapping
<urn:rula:2dde27d40cb43a132f0258c0607a72e1fe0f9ffb7a5ed06e1c7c0ea9b80b3842>	User generated content
<urn:rula:2a0731dfe1df8c23e0b5b190374310e884f5d49945bef9c1c21aaee00e469d47>	The Local News Map
