<urn:rula:8c569f8b99bf65b735e4ae0040073d8fc536053f02270526415fd76f7ddf4671>	Pearson's magazine
<urn:rula:9eb3c28f552a306a2458f63120af744219beb75e587dcc8fb33dd4168c7394eb>	Strand magazine (London, England)
<urn:rula:9c5472d0ce7dd5cb3abcb3d0d87c4c93c62b032a51a943e4a2c15d0f93d3f0e3>	Illustrated London news
<urn:rula:775afb6fc5a8cdd60db4c75bd1bf3713d1da4b55219c740a4e2fa89e4a3c0302>	Visual communication--England--History--19th century
<http://id.loc.gov/authorities/subjects/sh85143917>	Visual communication
<urn:rula:27a9fe64fd2837c5a6b488629fc2323089005ca194b2a9392005b9b010c0d490>	Illustrated periodicals--England--History--19th century
<http://id.loc.gov/authorities/subjects/sh85064406>	Illustrated periodicals
<urn:rula:d8230b58187931a48dd1356daac8fe8a028392caa77a6aaebfceffa0dc3b7e72>	Magazine illustration--Social aspects--England--19th century
<http://id.loc.gov/authorities/subjects/sh85079579>	Magazine illustration
<urn:rula:613671ae2117cfe195829a699088bb8cb6d5077e5c7066b299c24224e8e829d6>	Magazine illustration--England--History--19th century
