<urn:rula:20c4ee5a1a1e6c6f5794bbab69026541ca00bfcab1ebb904ea4f2f64eab8745e>	Working class--Canada--Social conditions
<http://id.loc.gov/authorities/subjects/sh85073639>	Working class
<urn:rula:82927825c41d5426703294c9e64355e6f285068be5fce2724dc405c48f655f84>	Immigrants--Canada--Social conditions
<http://id.loc.gov/authorities/subjects/sh2008123048>	Immigrants--Canada
<urn:rula:c7ae3a15e2bd99d88710dfec080462e22bf8e183110882069150f7af598859ff>	Group identity--Canada
<http://id.loc.gov/authorities/subjects/sh85057485>	Group identity
<urn:rula:827771ff40273196bb9de24e09f90334d345cd868e21d38afacb5805ff2e3ac4>	Mexicans--Canada--Social conditions
<http://id.loc.gov/authorities/subjects/sh85084533>	Mexicans
<http://id.loc.gov/authorities/subjects/sh2010101645>	Mexico--Emigration and immigration--Economic aspects
<http://id.loc.gov/authorities/subjects/sh2008114564>	Canada--Emigration and immigration--Government policy
<urn:rula:c5109998fe3e36546febcfdc3ff297fe145e9cbc9e0581ebdf51e39867e503e6>	Middle class--Canada
<http://id.loc.gov/authorities/subjects/sh85085013>	Middle class
