<urn:rula:dc93ffa7a2ed00b6f269f5e2e17e620e3054d734e5b89380cbf0f376df64f727>	School children--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85118295>	School children
<urn:rula:fdf463310f555b2a6f103d6dacba176861a34d5a6db8a41a384415be15ec2823>	Physical fitness for children--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85101547>	Physical fitness for children
<urn:rula:9bf8765c0d921ca26035c5151be7363dc41d04db6b6f3f33688da14e294ee33d>	Children and the environment--Health aspects
<http://id.loc.gov/authorities/subjects/sh85044165>	Children and the environment
<urn:rula:19bdb83b3a548cfced211b54b4a57e3fb2f6b3a68bd0160245a0a4119aaa31d3>	Exercise for children--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85046334>	Exercise for children
<urn:rula:b3ce948b39a250ade4cd6fa0bb348cc46be12c7a9a26c7cf64d4151d1a5c29af>	Neighborhoods--Social aspects
<http://id.loc.gov/authorities/subjects/sh85090662>	Neighborhoods
