<urn:rula:17c19a95e5747822f7b20d254e97b41d5f46b70a818f7510c39bd1ef0287bc48>	Agriculture--Information technology
<http://id.loc.gov/authorities/subjects/sh85002415>	Agriculture
<urn:rula:f18d39debaa13a4380e536cee39f5f4f846feec808f4c6e971f0b13d2aada1ac>	Land use, Rural--Ontario, Southern--Planning
<http://id.loc.gov/authorities/subjects/sh85074350>	Land use, Rural
<urn:rula:9387154aabb0a1770a7651169d6d209a1fb1c8d1a86aedea07bb36dd6a3ad606>	Agriculture and state--Citizen participation
<http://id.loc.gov/authorities/subjects/sh85002484>	Agriculture and state
<urn:rula:4460f63ece7a0ca583d6d551ed1a3f0bf1b6de81ff796b80a9b58ffaaeeefa89>	Communication in agriculture--Ontario, Southern--Technological innovations
<http://id.loc.gov/authorities/subjects/sh85029049>	Communication in agriculture
<http://id.loc.gov/authorities/subjects/sh2007008319>	Web 2.0
<urn:rula:b0bd6e3129e4bfcbc9811694555b85c700e2bbdd5ab780002f21843e6b36a8a7>	Farmers--Ontario, Southern
<http://id.loc.gov/authorities/subjects/sh85047270>	Farmers
<urn:rula:349fb577786ec20791e58ce77ba7474779671849f297b47bf80beb86b58a5f3f>	Facebook (Electronic resource)
<http://id.loc.gov/authorities/subjects/sh2006006990>	Online social networks
<urn:rula:6196de02b49894060dfc3b7053817b025efd375186aca0ea449ba4e5663f4f2a>	Agriculture--Ontario, Southern
