<urn:rula:72b5cb693c0820b3802ba2e82de4e5f53fa80c8588e5c43be00ec424c762384d>	Criminal justice, Administration of--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85034049>	Criminal justice, Administration of
<urn:rula:ce02bb7825f68b076f44424818d88ab8bc35be5bf38867aacc6718a636a68ee7>	Police-community relations--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85108786>	Police-community relations
<urn:rula:f04ab288b302c9305fa4f965a550c75eec615e9bdc681456ff41bcfb0da219e8>	Community policing--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh92003440>	Community policing
<urn:rula:7a6c480d1ac6a288e0f7070009fd9b70b26c5ddefd80d6ecc000fc46cfc2e883>	Police--Government policy--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh85104183>	Police
<http://id.loc.gov/authorities/subjects/sh85031062>	Conformity
<urn:rula:3bf7db31cec6cfe8dc416a5abc7ec18677cea9a51b3f2a8804e69078fe042dfa>	Racial profiling in law enforcement--Ontario--Toronto
<http://id.loc.gov/authorities/subjects/sh00007474>	Racial profiling in law enforcement
<urn:rula:57fe48e47bda27f673e3870223f96ca4579a2526f8976632ab3959727db552e2>	Toronto (Ont.). Police Service
