<http://id.loc.gov/authorities/subjects/sh85041146>	Educational sociology
<http://id.loc.gov/authorities/subjects/sh92000622>	Active learning
<urn:rula:6ebfb88c9b56c7a8cf13dbf9608341310cda5374b0bbb810d585de609e24eee8>	Teachers--Ontario--Attitudes
<http://id.loc.gov/authorities/subjects/sh85132964>	Teachers
<http://id.loc.gov/authorities/subjects/sh2010106590>	Play--Social aspects
<urn:rula:afa75e89e97e160a0694f49cc6cd7f5bd11a10e0404b0e5714040eb373f0e3f3>	Kindergarten--Activity programs--Ontario
<http://id.loc.gov/authorities/subjects/sh87003485>	Kindergarten--Activity programs
<urn:rula:ff141ad5c79de2484e52786f89bd107bd60631d15195d75150b16f54165c98b9>	Child development--Ontario
<http://id.loc.gov/authorities/subjects/sh85023357>	Child development
<urn:rula:2e65be9e3b823a2fa174bda46a2f201f75eb213c692e1d25ada50d0bd3184611>	Education--Aims and objectives--Ontario
<http://id.loc.gov/authorities/subjects/sh85040992>	Education--Aims and objectives
