<urn:rula:e10216cdb36be6ec0ceb5135f26aad332f79c8e49a8377202f420d1002e4d418>	Social participation--Canada
<http://id.loc.gov/authorities/subjects/sh85123981>	Social participation
<urn:rula:5165023ae0ce77b6a0cb19618919778bb90dfb5234e3b531b0f271132fd4d3c7>	Voluntarism--Canada
<http://id.loc.gov/authorities/subjects/sh85144334>	Voluntarism
<urn:rula:2ffe350b0d5792093c5d42f1ef19a4a787605887346d4fb0342cb4360053735b>	Civil society--Canada
<http://id.loc.gov/authorities/subjects/sh90004194>	Civil society
<urn:rula:f9864b51a6dd2c4021c19e5ba6cd6459613d4622db1a6c189eacb334dee79f53>	Volunteers--Canada
<http://id.loc.gov/authorities/subjects/sh85144372>	Volunteers
<urn:rula:21039155f10372cc214047c259ad893b0db6ecadd023c05e8d24451479a68a37>	Nonprofit organizations--Canada--Management
<http://id.loc.gov/authorities/subjects/sh85032985>	Nonprofit organizations
